,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
164,0.22499999999999998,0.44999999999999996,24.843936226221842,1.0000000000000426,459.14962314069123,99.0,13.887493033289239,0.03198041558251713,0.06551819107531731
165,0.22499999999999998,0.4749999999999999,25.274505677043408,1.0000000000000568,458.1762942066401,99.0,13.89061316009754,0.03727641982761837,0.06084621219187092
166,0.22499999999999998,0.4999999999999999,25.748147509731268,1.0000000000000568,457.1289099007827,99.0,13.894604909467265,0.04310221436967909,0.05581876752375714
167,0.22499999999999998,0.5249999999999999,26.300881364775876,1.0,455.93605829402554,99.0,13.899969602990328,0.04990084078674334,0.05009307981132283
168,0.22499999999999998,0.5499999999999999,26.98873718757369,1.0000000000000284,454.49349289177525,99.0,13.907651166438391,0.058361467407148676,0.043168765880520654
169,0.22499999999999998,0.575,27.803784414128245,1.0000000000000853,452.8405600972438,99.0,13.91810618380275,0.06838654829375396,0.035234688466769803
170,0.22499999999999998,0.5999999999999999,28.78860473415409,1.0000000000000426,450.91896202414995,99.0,13.932554279730082,0.08049983823008369,0.02601101771592007
171,0.22499999999999998,0.6249999999999999,30.039427556068972,1.0000000000000853,448.5874530742852,99.0,13.9535236684811,0.09588495893962501,0.014819774756568371
172,0.22499999999999998,0.6499999999999999,31.70788525191483,1.0000000000000995,445.64786911010634,99.0,13.98558380163533,0.11640698859852527,0.0007097717285100558
173,0.22499999999999998,0.6749999999999998,31.771874058067738,1.0000000000000853,445.5387042928483,99.0,13.98689915759954,0.11719405091421004,0.00018578060567064902
174,0.22499999999999998,0.6999999999999998,32.152825365456124,1.0268813928574616,445.2154138684267,98.9372888017678,14.005902130153341,0.11452500290930864,1.1451549737584443e-05
175,0.22499999999999998,0.7249999999999999,31.775605459230633,1.0000000000000995,445.5323463057297,99.0,13.98697604708021,0.11723994714850958,0.0001552622675020654
176,0.22499999999999998,0.7499999999999999,43.82819896684509,1.9703734351450493,437.35351016161104,97.18685287324583,14.657657476960637,7.324563490784808e-06,6.082671362239722e-05
177,0.24999999999999997,0.1,22.258110239923724,1.0000000000000284,465.4751551151259,99.0,13.880277502518336,0.00017475595105409525,0.09588074455260354
178,0.24999999999999997,0.125,22.25167867996555,1.0000000000000568,465.4920319069113,99.0,13.880287004583762,9.564776356088545e-05,0.09596175315317357
179,0.24999999999999997,0.15,22.243861828443073,1.0000000000000284,465.5125521843908,99.0,13.880298754874634,4.995101580140826e-07,0.09606025048507516
180,0.24999999999999997,0.175,22.25558934139741,1.0000000000000284,465.48176935810193,99.0,13.880281209090391,0.00014374889918042366,0.09591249291888881
181,0.24999999999999997,0.19999999999999998,22.379122466058618,1.0000000000000284,465.1587689059281,99.0,13.880126485404885,0.0016632063325131563,0.09436209074845503
182,0.24999999999999997,0.22499999999999998,22.51475917026619,1.000000000000071,464.8067324657833,99.0,13.880019268150182,0.0033315377942546853,0.09267231583575986
183,0.24999999999999997,0.24999999999999997,22.678478941014816,1.000000000000071,464.3853903561816,99.0,13.879975823420779,0.005345290974462902,0.09064987370967059
184,0.24999999999999997,0.27499999999999997,22.828090243054987,1.0000000000000568,464.00372609495975,99.0,13.880016976226925,0.00718550998956094,0.08881788525580525
185,0.24999999999999997,0.29999999999999993,23.03350535169244,1.0000000000000284,463.48484404384953,99.0,13.880196836181478,0.009712115825809303,0.08632725141047781
